target,precision,recall,f1-score,TP,FP,FN,TN,Selected_features,Lags,Dataset,File_name,Execution_time,FS_SIZE
3,0.6,1.0,0.7499999999999999,6,4,0,0,91,10,VARSmall/returns,data_1.csv,0.0003707408905029297,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,91,10,VARSmall/returns,data_1.csv,0.0003745555877685547,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,91,10,VARSmall/returns,data_1.csv,0.0003807544708251953,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,91,10,VARSmall/returns,data_1.csv,0.0004184246063232422,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,91,10,VARSmall/returns,data_1.csv,0.0004050731658935547,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,91,10,VARSmall/returns,data_1.csv,0.0003895759582519531,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,91,10,VARSmall/returns,data_1.csv,0.00038886070251464844,10
0,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.0003948211669921875,10
1,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.0003972053527832031,10
2,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.0003936290740966797,10
3,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.0004074573516845703,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.00044155120849609375,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.0004067420959472656,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.00040149688720703125,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.0003933906555175781,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.00041103363037109375,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,92,10,VARSmall/returns,data_1.csv,0.00041961669921875,10
0,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.000415802001953125,10
1,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0004208087921142578,10
2,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0006022453308105469,10
3,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0006139278411865234,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0006427764892578125,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0007054805755615234,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0007503032684326172,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0007588863372802734,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0007522106170654297,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,93,10,VARSmall/returns,data_1.csv,0.0007917881011962891,10
0,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0007588863372802734,10
1,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0007627010345458984,10
2,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0005726814270019531,10
3,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0006225109100341797,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0006170272827148438,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0006220340728759766,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.000568389892578125,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0005652904510498047,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0005564689636230469,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,94,10,VARSmall/returns,data_1.csv,0.0005617141723632812,10
0,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0005645751953125,10
1,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0005638599395751953,10
2,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0005640983581542969,10
3,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0005481243133544922,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0005562305450439453,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0005533695220947266,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0007340908050537109,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0007588863372802734,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0007596015930175781,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,95,10,VARSmall/returns,data_1.csv,0.0007612705230712891,10
0,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0007483959197998047,10
1,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0007584095001220703,10
2,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0007905960083007812,10
3,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0005309581756591797,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0007045269012451172,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0006039142608642578,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0005764961242675781,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0005903244018554688,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0005688667297363281,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,96,10,VARSmall/returns,data_1.csv,0.0005958080291748047,10
0,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0005674362182617188,10
1,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0005738735198974609,10
2,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0005862712860107422,10
3,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.000579833984375,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0005993843078613281,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0005931854248046875,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0005879402160644531,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0005819797515869141,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0005671977996826172,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,97,10,VARSmall/returns,data_1.csv,0.0007512569427490234,10
0,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0007622241973876953,10
1,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0007567405700683594,10
2,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0007658004760742188,10
3,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0007534027099609375,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0007603168487548828,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0005564689636230469,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0005886554718017578,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0006704330444335938,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0006775856018066406,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,98,10,VARSmall/returns,data_1.csv,0.0006229877471923828,10
0,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.000675201416015625,10
1,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0006465911865234375,10
2,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0006246566772460938,10
3,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0007040500640869141,10
4,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0006401538848876953,10
5,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0006005764007568359,10
6,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0005931854248046875,10
7,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0005908012390136719,10
8,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0006635189056396484,10
9,0.6,1.0,0.7499999999999999,6,4,0,0,99,10,VARSmall/returns,data_1.csv,0.0007123947143554688,10
0,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,1,VARSmall/returns,data_2.csv,14.566254615783691,1
1,0.0,0.0,,0,1,6,3,1,1,VARSmall/returns,data_2.csv,15.27699327468872,1
2,0.0,0.0,,0,1,6,3,1,1,VARSmall/returns,data_2.csv,15.770525217056274,1
3,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,1,VARSmall/returns,data_2.csv,16.672067880630493,1
4,0.0,0.0,,0,1,6,3,1,1,VARSmall/returns,data_2.csv,15.683118343353271,1
5,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,1,VARSmall/returns,data_2.csv,16.518014192581177,1
6,0.0,0.0,,0,1,6,3,1,1,VARSmall/returns,data_2.csv,17.842808961868286,1
7,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,1,VARSmall/returns,data_2.csv,19.337316751480103,1
8,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,1,VARSmall/returns,data_2.csv,20.673837184906006,1
9,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,1,VARSmall/returns,data_2.csv,20.216052770614624,1
0,1.0,0.3333333333333333,0.5,2,0,4,4,2,1,VARSmall/returns,data_2.csv,0.0002732276916503906,2
1,0.5,0.16666666666666666,0.25,1,1,5,3,2,1,VARSmall/returns,data_2.csv,0.00024771690368652344,2
2,0.0,0.0,,0,2,6,2,2,1,VARSmall/returns,data_2.csv,0.0002243518829345703,2
3,1.0,0.3333333333333333,0.5,2,0,4,4,2,1,VARSmall/returns,data_2.csv,0.00021076202392578125,2
4,0.5,0.16666666666666666,0.25,1,1,5,3,2,1,VARSmall/returns,data_2.csv,0.00019669532775878906,2
5,1.0,0.3333333333333333,0.5,2,0,4,4,2,1,VARSmall/returns,data_2.csv,0.0001926422119140625,2
6,0.0,0.0,,0,2,6,2,2,1,VARSmall/returns,data_2.csv,0.00018906593322753906,2
7,1.0,0.3333333333333333,0.5,2,0,4,4,2,1,VARSmall/returns,data_2.csv,0.0001971721649169922,2
8,1.0,0.3333333333333333,0.5,2,0,4,4,2,1,VARSmall/returns,data_2.csv,0.00019168853759765625,2
9,1.0,0.3333333333333333,0.5,2,0,4,4,2,1,VARSmall/returns,data_2.csv,0.00018787384033203125,2
0,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,3,1,VARSmall/returns,data_2.csv,0.00019311904907226562,3
1,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,2,5,2,3,1,VARSmall/returns,data_2.csv,0.0001895427703857422,3
2,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,2,5,2,3,1,VARSmall/returns,data_2.csv,0.00018930435180664062,3
3,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,3,1,VARSmall/returns,data_2.csv,0.00018644332885742188,3
4,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,3,1,VARSmall/returns,data_2.csv,0.0001862049102783203,3
5,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,3,1,VARSmall/returns,data_2.csv,0.00020551681518554688,3
6,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,2,5,2,3,1,VARSmall/returns,data_2.csv,0.00018644332885742188,3
7,1.0,0.5,0.6666666666666666,3,0,3,4,3,1,VARSmall/returns,data_2.csv,0.0001838207244873047,3
8,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,3,1,VARSmall/returns,data_2.csv,0.0001850128173828125,3
9,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,3,1,VARSmall/returns,data_2.csv,0.00018215179443359375,3
0,0.5,0.3333333333333333,0.4,2,2,4,2,4,1,VARSmall/returns,data_2.csv,0.0001933574676513672,4
1,0.25,0.16666666666666666,0.2,1,3,5,1,4,1,VARSmall/returns,data_2.csv,0.00019216537475585938,4
2,0.5,0.3333333333333333,0.4,2,2,4,2,4,1,VARSmall/returns,data_2.csv,0.00018668174743652344,4
3,0.75,0.5,0.6,3,1,3,3,4,1,VARSmall/returns,data_2.csv,0.00018596649169921875,4
4,0.75,0.5,0.6,3,1,3,3,4,1,VARSmall/returns,data_2.csv,0.0001850128173828125,4
5,0.75,0.5,0.6,3,1,3,3,4,1,VARSmall/returns,data_2.csv,0.00020742416381835938,4
6,0.25,0.16666666666666666,0.2,1,3,5,1,4,1,VARSmall/returns,data_2.csv,0.0002243518829345703,4
7,0.75,0.5,0.6,3,1,3,3,4,1,VARSmall/returns,data_2.csv,0.000217437744140625,4
8,0.75,0.5,0.6,3,1,3,3,4,1,VARSmall/returns,data_2.csv,0.0002181529998779297,4
9,0.75,0.5,0.6,3,1,3,3,4,1,VARSmall/returns,data_2.csv,0.00021338462829589844,4
0,0.4,0.3333333333333333,0.3636363636363636,2,3,4,1,5,1,VARSmall/returns,data_2.csv,0.0002651214599609375,5
1,0.4,0.3333333333333333,0.3636363636363636,2,3,4,1,5,1,VARSmall/returns,data_2.csv,0.00029969215393066406,5
2,0.6,0.5,0.5454545454545454,3,2,3,2,5,1,VARSmall/returns,data_2.csv,0.0003063678741455078,5
3,0.8,0.6666666666666666,0.7272727272727272,4,1,2,3,5,1,VARSmall/returns,data_2.csv,0.0002455711364746094,5
4,0.8,0.6666666666666666,0.7272727272727272,4,1,2,3,5,1,VARSmall/returns,data_2.csv,0.0001976490020751953,5
5,0.8,0.6666666666666666,0.7272727272727272,4,1,2,3,5,1,VARSmall/returns,data_2.csv,0.00020241737365722656,5
6,0.2,0.16666666666666666,0.1818181818181818,1,4,5,0,5,1,VARSmall/returns,data_2.csv,0.00021076202392578125,5
7,0.6,0.5,0.5454545454545454,3,2,3,2,5,1,VARSmall/returns,data_2.csv,0.00020694732666015625,5
8,0.8,0.6666666666666666,0.7272727272727272,4,1,2,3,5,1,VARSmall/returns,data_2.csv,0.0002002716064453125,5
9,0.6,0.5,0.5454545454545454,3,2,3,2,5,1,VARSmall/returns,data_2.csv,0.00019049644470214844,5
0,0.5,0.5,0.5,3,3,3,1,6,1,VARSmall/returns,data_2.csv,0.0001900196075439453,6
1,0.5,0.5,0.5,3,3,3,1,6,1,VARSmall/returns,data_2.csv,0.00020432472229003906,6
2,0.5,0.5,0.5,3,3,3,1,6,1,VARSmall/returns,data_2.csv,0.00019550323486328125,6
3,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,2,6,1,VARSmall/returns,data_2.csv,0.00020313262939453125,6
4,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,2,6,1,VARSmall/returns,data_2.csv,0.00019478797912597656,6
5,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,3,6,1,VARSmall/returns,data_2.csv,0.0001964569091796875,6
6,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,4,4,0,6,1,VARSmall/returns,data_2.csv,0.00020503997802734375,6
7,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,2,6,1,VARSmall/returns,data_2.csv,0.00020360946655273438,6
8,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,2,6,1,VARSmall/returns,data_2.csv,0.0001990795135498047,6
9,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,2,6,1,VARSmall/returns,data_2.csv,0.00020051002502441406,6
0,0.5714285714285714,0.6666666666666666,0.6153846153846153,4,3,2,1,7,1,VARSmall/returns,data_2.csv,0.0002636909484863281,7
1,0.42857142857142855,0.5,0.4615384615384615,3,4,3,0,7,1,VARSmall/returns,data_2.csv,0.00021004676818847656,7
2,0.42857142857142855,0.5,0.4615384615384615,3,4,3,0,7,1,VARSmall/returns,data_2.csv,0.0002052783966064453,7
3,0.5714285714285714,0.6666666666666666,0.6153846153846153,4,3,2,1,7,1,VARSmall/returns,data_2.csv,0.0002002716064453125,7
4,0.7142857142857143,0.8333333333333334,0.7692307692307692,5,2,1,2,7,1,VARSmall/returns,data_2.csv,0.0001952648162841797,7
5,0.8571428571428571,1.0,0.923076923076923,6,1,0,3,7,1,VARSmall/returns,data_2.csv,0.00020742416381835938,7
6,0.42857142857142855,0.5,0.4615384615384615,3,4,3,0,7,1,VARSmall/returns,data_2.csv,0.00021219253540039062,7
7,0.7142857142857143,0.8333333333333334,0.7692307692307692,5,2,1,2,7,1,VARSmall/returns,data_2.csv,0.0002193450927734375,7
8,0.7142857142857143,0.8333333333333334,0.7692307692307692,5,2,1,2,7,1,VARSmall/returns,data_2.csv,0.0002124309539794922,7
9,0.7142857142857143,0.8333333333333334,0.7692307692307692,5,2,1,2,7,1,VARSmall/returns,data_2.csv,0.0002231597900390625,7
0,0.625,0.8333333333333334,0.7142857142857143,5,3,1,1,8,1,VARSmall/returns,data_2.csv,0.0002067089080810547,8
1,0.5,0.6666666666666666,0.5714285714285715,4,4,2,0,8,1,VARSmall/returns,data_2.csv,0.00019407272338867188,8
2,0.5,0.6666666666666666,0.5714285714285715,4,4,2,0,8,1,VARSmall/returns,data_2.csv,0.00020647048950195312,8
3,0.5,0.6666666666666666,0.5714285714285715,4,4,2,0,8,1,VARSmall/returns,data_2.csv,0.00022292137145996094,8
4,0.75,1.0,0.8571428571428571,6,2,0,2,8,1,VARSmall/returns,data_2.csv,0.0002238750457763672,8
5,0.75,1.0,0.8571428571428571,6,2,0,2,8,1,VARSmall/returns,data_2.csv,0.0002002716064453125,8
6,0.5,0.6666666666666666,0.5714285714285715,4,4,2,0,8,1,VARSmall/returns,data_2.csv,0.00019216537475585938,8
7,0.625,0.8333333333333334,0.7142857142857143,5,3,1,1,8,1,VARSmall/returns,data_2.csv,0.00019240379333496094,8
8,0.625,0.8333333333333334,0.7142857142857143,5,3,1,1,8,1,VARSmall/returns,data_2.csv,0.00020575523376464844,8
9,0.625,0.8333333333333334,0.7142857142857143,5,3,1,1,8,1,VARSmall/returns,data_2.csv,0.0002262592315673828,8
0,0.5555555555555556,0.8333333333333334,0.6666666666666667,5,4,1,0,9,1,VARSmall/returns,data_2.csv,0.0002541542053222656,9
1,0.5555555555555556,0.8333333333333334,0.6666666666666667,5,4,1,0,9,1,VARSmall/returns,data_2.csv,0.00021839141845703125,9
2,0.5555555555555556,0.8333333333333334,0.6666666666666667,5,4,1,0,9,1,VARSmall/returns,data_2.csv,0.00022554397583007812,9
3,0.5555555555555556,0.8333333333333334,0.6666666666666667,5,4,1,0,9,1,VARSmall/returns,data_2.csv,0.0001957416534423828,9
4,0.6666666666666666,1.0,0.8,6,3,0,1,9,1,VARSmall/returns,data_2.csv,0.0001900196075439453,9
5,0.6666666666666666,1.0,0.8,6,3,0,1,9,1,VARSmall/returns,data_2.csv,0.00019240379333496094,9
6,0.5555555555555556,0.8333333333333334,0.6666666666666667,5,4,1,0,9,1,VARSmall/returns,data_2.csv,0.0001919269561767578,9
7,0.5555555555555556,0.8333333333333334,0.6666666666666667,5,4,1,0,9,1,VARSmall/returns,data_2.csv,0.00020313262939453125,9
8,0.6666666666666666,1.0,0.8,6,3,0,1,9,1,VARSmall/returns,data_2.csv,0.00019049644470214844,9
9,0.5555555555555556,0.8333333333333334,0.6666666666666667,5,4,1,0,9,1,VARSmall/returns,data_2.csv,0.00019240379333496094,9
0,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,2,VARSmall/returns,data_2.csv,41.1514949798584,1
1,0.0,0.0,,0,1,6,3,1,2,VARSmall/returns,data_2.csv,42.67360830307007,1
2,0.0,0.0,,0,1,6,3,1,2,VARSmall/returns,data_2.csv,42.81296348571777,1
3,0.0,0.0,,0,1,6,3,1,2,VARSmall/returns,data_2.csv,42.81781888008118,1
4,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,2,VARSmall/returns,data_2.csv,42.62660193443298,1
5,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,2,VARSmall/returns,data_2.csv,42.76668429374695,1
6,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,2,VARSmall/returns,data_2.csv,42.32480978965759,1
7,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,2,VARSmall/returns,data_2.csv,39.81049418449402,1
8,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,2,VARSmall/returns,data_2.csv,35.92272186279297,1
9,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,1,2,VARSmall/returns,data_2.csv,34.929866552352905,1
0,1.0,0.3333333333333333,0.5,2,0,4,4,2,2,VARSmall/returns,data_2.csv,0.0002696514129638672,2
1,0.5,0.16666666666666666,0.25,1,1,5,3,2,2,VARSmall/returns,data_2.csv,0.0002484321594238281,2
2,0.5,0.16666666666666666,0.25,1,1,5,3,2,2,VARSmall/returns,data_2.csv,0.00023889541625976562,2
3,0.5,0.16666666666666666,0.25,1,1,5,3,2,2,VARSmall/returns,data_2.csv,0.00021886825561523438,2
4,1.0,0.3333333333333333,0.5,2,0,4,4,2,2,VARSmall/returns,data_2.csv,0.00022101402282714844,2
5,1.0,0.3333333333333333,0.5,2,0,4,4,2,2,VARSmall/returns,data_2.csv,0.00020956993103027344,2
6,0.5,0.16666666666666666,0.25,1,1,5,3,2,2,VARSmall/returns,data_2.csv,0.0002090930938720703,2
7,1.0,0.16666666666666666,0.2857142857142857,1,0,5,4,2,2,VARSmall/returns,data_2.csv,0.0002346038818359375,1
8,1.0,0.3333333333333333,0.5,2,0,4,4,2,2,VARSmall/returns,data_2.csv,0.00022268295288085938,2
9,1.0,0.3333333333333333,0.5,2,0,4,4,2,2,VARSmall/returns,data_2.csv,0.00021839141845703125,2
0,1.0,0.5,0.6666666666666666,3,0,3,4,3,2,VARSmall/returns,data_2.csv,0.00022172927856445312,3
1,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,2,5,2,3,2,VARSmall/returns,data_2.csv,0.00021886825561523438,3
2,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,3,2,VARSmall/returns,data_2.csv,0.00024890899658203125,3
3,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,2,5,2,3,2,VARSmall/returns,data_2.csv,0.00021409988403320312,3
4,1.0,0.5,0.6666666666666666,3,0,3,4,3,2,VARSmall/returns,data_2.csv,0.00021338462829589844,3
5,1.0,0.5,0.6666666666666666,3,0,3,4,3,2,VARSmall/returns,data_2.csv,0.00024509429931640625,3
6,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,3,2,VARSmall/returns,data_2.csv,0.00022029876708984375,3
7,1.0,0.3333333333333333,0.5,2,0,4,4,3,2,VARSmall/returns,data_2.csv,0.00020575523376464844,2
8,1.0,0.5,0.6666666666666666,3,0,3,4,3,2,VARSmall/returns,data_2.csv,0.00021195411682128906,3
9,1.0,0.5,0.6666666666666666,3,0,3,4,3,2,VARSmall/returns,data_2.csv,0.0002560615539550781,3
0,0.75,0.5,0.6,3,1,3,3,4,2,VARSmall/returns,data_2.csv,0.0002243518829345703,4
1,0.25,0.16666666666666666,0.2,1,3,5,1,4,2,VARSmall/returns,data_2.csv,0.00021791458129882812,4
2,0.5,0.3333333333333333,0.4,2,2,4,2,4,2,VARSmall/returns,data_2.csv,0.00021147727966308594,4
3,0.5,0.3333333333333333,0.4,2,2,4,2,4,2,VARSmall/returns,data_2.csv,0.00020170211791992188,4
4,0.75,0.5,0.6,3,1,3,3,4,2,VARSmall/returns,data_2.csv,0.00020170211791992188,4
5,1.0,0.6666666666666666,0.8,4,0,2,4,4,2,VARSmall/returns,data_2.csv,0.00020122528076171875,4
6,0.5,0.3333333333333333,0.4,2,2,4,2,4,2,VARSmall/returns,data_2.csv,0.0002048015594482422,4
7,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,3,4,2,VARSmall/returns,data_2.csv,0.00020241737365722656,3
8,1.0,0.6666666666666666,0.8,4,0,2,4,4,2,VARSmall/returns,data_2.csv,0.00020122528076171875,4
9,1.0,0.6666666666666666,0.8,4,0,2,4,4,2,VARSmall/returns,data_2.csv,0.0002334117889404297,4
0,0.8,0.6666666666666666,0.7272727272727272,4,1,2,3,5,2,VARSmall/returns,data_2.csv,0.00021314620971679688,5
1,0.4,0.3333333333333333,0.3636363636363636,2,3,4,1,5,2,VARSmall/returns,data_2.csv,0.00022029876708984375,5
2,0.5,0.3333333333333333,0.4,2,2,4,2,5,2,VARSmall/returns,data_2.csv,0.0002224445343017578,4
3,0.6,0.5,0.5454545454545454,3,2,3,2,5,2,VARSmall/returns,data_2.csv,0.00019025802612304688,5
4,0.8,0.6666666666666666,0.7272727272727272,4,1,2,3,5,2,VARSmall/returns,data_2.csv,0.000156402587890625,5
5,1.0,0.6666666666666666,0.8,4,0,2,4,5,2,VARSmall/returns,data_2.csv,0.0002491474151611328,4
6,0.6,0.5,0.5454545454545454,3,2,3,2,5,2,VARSmall/returns,data_2.csv,0.00028014183044433594,5
7,0.75,0.5,0.6,3,1,3,3,5,2,VARSmall/returns,data_2.csv,0.0002834796905517578,4
8,1.0,0.8333333333333334,0.9090909090909091,5,0,1,4,5,2,VARSmall/returns,data_2.csv,0.00027871131896972656,5
9,0.8,0.6666666666666666,0.7272727272727272,4,1,2,3,5,2,VARSmall/returns,data_2.csv,0.00023794174194335938,5
0,0.8,0.6666666666666666,0.7272727272727272,4,1,2,3,6,2,VARSmall/returns,data_2.csv,0.00022864341735839844,5
1,0.5,0.5,0.5,3,3,3,1,6,2,VARSmall/returns,data_2.csv,0.00022172927856445312,6
2,0.6,0.5,0.5454545454545454,3,2,3,2,6,2,VARSmall/returns,data_2.csv,0.0002372264862060547,5
